Symbol,Buy_price,Net_wealth,Profit_ratio
WFC,47.79999923706055,3.239997863769524,6.778238316910834
WHR,139.07000732421878,-17.91000366210939,-12.878408512883134
WLTW,183.00999450683597,-6.630020141601477,-3.6227639695130565
WMB,28.309999465942386,-3.1500034332275213,-11.126822651540675
WMT,99.72000122070312,16.65000152587895,16.69675222830041
WM,118.27999877929688,10.65000152587892,9.004059550043758
WRB,69.83000183105469,-6.189998626708984,-8.864382735783028
WRK,40.099998474121094,-18.340000152587887,-45.73566296872499
WST,121.22000122070312,73.05999755859376,60.270579791180424
WU,27.8799991607666,-1.4399986267089808,-5.164988056152387
WYNN,140.97000122070312,-27.30999755859368,-19.3729143236915
WY,26.6299991607666,-2.5499973297119176,-9.575656815899466
XEL,56.6500015258789,-6.549995422363274,-11.562215791593756
XLNX,118.4000015258789,-12.999999999999986,-10.979729588228555
XOM,77.93000030517578,-14.520004272460952,-18.63211114538722
XRAY,52.56999969482422,8.729999542236328,16.606428748174103
XRX,35.22999954223633,-1.9099979400634695,-5.42150997695479
XYL,81.2699966430664,-10.959999084472656,-13.485910590852368
YUM,104.36000061035156,9.960006713867188,9.543892924124078
ZBH,121.36000061035156,13.449996948242159,11.082726500163616
ZBRA,204.38999938964844,44.950012207031136,21.99227571860724
ZION,49.52000045776367,0.55999755859375,1.130851279113739
ZTS,127.36000061035156,23.530006408691364,18.47519338562165
